idx,date,Close,MA,MACD,D,RSI,Supported_point,Pressed_point
1034,2004-01-27,60.880001,4,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1035,2004-01-28,59.290001,4,2,3.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1036,2004-01-29,59.080002,4,2,3.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1037,2004-01-30,58.639999,4,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1038,2004-02-02,58.91,9,2,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1039,2004-02-03,58.279999,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1040,2004-02-04,58.540001,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1041,2004-02-05,58.439999,5,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1042,2004-02-06,59.25,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1043,2004-02-09,58.400002,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1044,2004-02-10,58.0,6,2,0.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1045,2004-02-11,58.880001,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1046,2004-02-12,58.91,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1047,2004-02-13,58.41,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1048,2004-02-17,58.93,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1049,2004-02-18,58.5,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1050,2004-02-19,58.119999,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1051,2004-02-20,58.380001,6,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1052,2004-02-23,57.68,5,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1053,2004-02-24,57.52,5,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1054,2004-02-25,57.630001,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1055,2004-02-26,58.189999,5,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1056,2004-02-27,58.27,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1057,2004-03-01,58.439999,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1058,2004-03-02,58.029999,6,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1059,2004-03-03,58.709999,6,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1060,2004-03-04,59.09,6,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1061,2004-03-05,59.200001,6,2,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1062,2004-03-08,59.130001,6,2,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1063,2004-03-09,58.5,7,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1064,2004-03-10,57.849998,6,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1065,2004-03-11,57.150002,6,2,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1066,2004-03-12,57.110001,6,2,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1067,2004-03-15,56.360001,6,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1068,2004-03-16,56.860001,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1069,2004-03-17,57.82,5,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1070,2004-03-18,58.09,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1071,2004-03-19,57.450001,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1072,2004-03-22,56.68,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1073,2004-03-23,56.59,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1074,2004-03-24,56.259998,5,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1075,2004-03-25,56.959999,5,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1076,2004-03-26,56.75,5,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1077,2004-03-29,57.0,6,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1078,2004-03-30,57.02,6,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1079,2004-03-31,57.099998,6,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1080,2004-04-01,57.580002,6,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1081,2004-04-02,56.939999,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1082,2004-04-05,56.950001,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1083,2004-04-06,57.349998,6,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1084,2004-04-07,57.639999,6,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1085,2004-04-08,57.310001,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1086,2004-04-12,57.599998,6,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1087,2004-04-13,56.290001,6,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1088,2004-04-14,55.259998,6,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1089,2004-04-15,54.75,6,2,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1090,2004-04-16,54.650002,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1091,2004-04-19,54.66,5,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1092,2004-04-20,54.549999,5,1,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1093,2004-04-21,56.139999,5,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1094,2004-04-22,56.98,6,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1095,2004-04-23,57.919998,6,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1096,2004-04-26,57.509998,6,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1097,2004-04-27,57.360001,7,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1098,2004-04-28,56.43,7,2,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1099,2004-04-29,55.959999,7,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1100,2004-04-30,56.59,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1101,2004-05-03,56.939999,6,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1102,2004-05-04,57.57,6,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1103,2004-05-05,57.970001,7,2,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1104,2004-05-06,57.23,7,2,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1105,2004-05-07,56.040001,7,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1106,2004-05-10,55.369999,6,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1107,2004-05-11,56.560001,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1108,2004-05-12,56.919998,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1109,2004-05-13,57.619999,6,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1110,2004-05-14,58.59,7,3,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1111,2004-05-17,58.389999,8,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1112,2004-05-18,59.080002,8,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1113,2004-05-19,59.59,8,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1114,2004-05-20,59.77,8,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1115,2004-05-21,60.380001,8,3,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1116,2004-05-24,59.740002,9,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1117,2004-05-25,60.450001,9,3,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1118,2004-05-26,61.040001,1,4,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1119,2004-05-27,61.009998,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1120,2004-05-28,61.299999,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1121,2004-06-01,60.75,1,4,4.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1122,2004-06-02,61.200001,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1123,2004-06-03,61.259998,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1124,2004-06-04,61.41,2,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1125,2004-06-07,61.98,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1126,2004-06-08,62.0,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1127,2004-06-09,61.279999,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1128,2004-06-10,61.299999,2,4,4.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1129,2004-06-14,60.470001,2,4,3.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1130,2004-06-15,60.240002,2,3,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1131,2004-06-16,60.099998,2,3,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1132,2004-06-17,60.220001,2,3,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1133,2004-06-18,60.599998,2,3,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1134,2004-06-21,60.84,2,3,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1135,2004-06-22,61.389999,2,3,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1136,2004-06-23,61.82,2,3,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1137,2004-06-24,61.5,1,3,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1138,2004-06-25,61.41,1,3,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1139,2004-06-28,61.700001,1,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1140,2004-06-29,61.330002,2,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1141,2004-06-30,61.450001,2,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1142,2004-07-01,61.32,2,3,3.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1143,2004-07-02,61.82,2,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1144,2004-07-06,61.610001,2,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1145,2004-07-07,61.82,2,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1146,2004-07-08,61.869999,2,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1147,2004-07-09,61.790001,2,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1148,2004-07-12,62.75,1,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1149,2004-07-13,62.75,1,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1150,2004-07-14,62.48,1,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1151,2004-07-15,62.799999,1,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1152,2004-07-16,62.75,1,3,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1153,2004-07-19,63.150002,1,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1154,2004-07-20,64.169998,1,3,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1155,2004-07-21,63.169998,1,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1156,2004-07-22,61.799999,2,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1157,2004-07-23,60.25,2,3,3.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1158,2004-07-26,58.98,2,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1159,2004-07-27,60.240002,3,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1160,2004-07-28,59.810001,3,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1161,2004-07-29,60.549999,3,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1162,2004-07-30,60.5,3,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1163,2004-08-02,61.419998,3,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1164,2004-08-03,61.119999,3,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1165,2004-08-04,61.049999,3,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1166,2004-08-05,60.080002,3,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1167,2004-08-06,59.09,3,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1168,2004-08-09,58.5,3,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1169,2004-08-10,58.810001,3,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1170,2004-08-11,58.669998,4,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1171,2004-08-12,59.099998,4,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1172,2004-08-13,59.220001,4,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1173,2004-08-16,59.580002,4,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1174,2004-08-17,59.810001,4,2,1.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1175,2004-08-18,60.490002,4,2,1.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1176,2004-08-19,60.630001,4,2,2.0,5.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1177,2004-08-20,61.470001,4,2,2.0,5.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1178,2004-08-23,61.150002,4,2,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1179,2004-08-24,60.98,4,2,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1180,2004-08-25,61.849998,4,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1181,2004-08-26,61.77,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1182,2004-08-27,62.130001,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1183,2004-08-30,61.970001,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1184,2004-08-31,62.279999,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1185,2004-09-01,61.950001,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1186,2004-09-02,62.080002,4,3,4.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1187,2004-09-03,62.639999,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1188,2004-09-07,63.139999,4,3,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1189,2004-09-08,62.450001,4,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1190,2004-09-09,62.189999,4,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1191,2004-09-10,61.959999,4,3,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1192,2004-09-13,62.5,4,3,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1193,2004-09-14,62.509998,2,3,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1194,2004-09-15,61.200001,4,3,2.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1195,2004-09-16,61.07,4,3,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1196,2004-09-17,60.689999,4,3,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1197,2004-09-20,60.470001,4,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1198,2004-09-21,60.610001,4,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1199,2004-09-22,60.130001,4,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1200,2004-09-23,59.509998,4,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1201,2004-09-24,59.889999,4,2,0.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1202,2004-09-27,59.529999,4,2,0.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1203,2004-09-28,60.490002,4,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1204,2004-09-29,61.060001,4,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1205,2004-09-30,61.040001,4,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1206,2004-10-01,61.52,4,2,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1207,2004-10-04,61.07,9,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1208,2004-10-05,60.360001,9,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1209,2004-10-06,60.669998,4,2,2.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1210,2004-10-07,59.990002,9,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1211,2004-10-08,59.959999,9,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1212,2004-10-11,60.209999,9,2,2.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1213,2004-10-12,60.110001,9,2,1.0,1.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1214,2004-10-13,60.169998,9,2,1.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1215,2004-10-14,59.599998,9,2,1.0,0.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1216,2004-10-15,61.07,9,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1217,2004-10-18,60.849998,9,2,1.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1218,2004-10-19,60.849998,9,2,2.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1219,2004-10-20,63.889999,9,3,2.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1220,2004-10-21,64.739998,9,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1221,2004-10-22,64.470001,9,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1222,2004-10-25,64.769997,4,3,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1223,2004-10-26,65.5,4,4,3.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1224,2004-10-27,66.120003,1,4,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1225,2004-10-28,66.150002,1,4,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1226,2004-10-29,66.139999,1,4,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1227,2004-11-01,66.279999,1,4,4.0,4.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1228,2004-11-02,65.730003,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1229,2004-11-03,66.400002,2,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1230,2004-11-04,67.0,1,4,4.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1231,2004-11-05,66.389999,2,4,4.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1232,2004-11-08,65.889999,2,4,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1233,2004-11-09,66.5,1,4,3.0,2.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1234,2004-11-10,66.669998,1,4,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1235,2004-11-11,67.779999,1,4,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1236,2004-11-12,68.239998,1,4,3.0,3.0,"{""43.52"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1237,2004-11-15,68.919998,1,4,3.0,4.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1238,2004-11-16,67.879997,1,4,3.0,3.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1239,2004-11-17,67.25,1,4,3.0,2.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1240,2004-11-18,66.75,2,4,3.0,2.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1241,2004-11-19,66.0,2,4,3.0,1.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
1242,2004-11-22,66.120003,2,4,2.0,1.0,"{""43.47"": 1.0, ""46.92"": 0.69}","{""46.92"": 1.0}"
